"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"18:40:23.8145098","HIDEMARU.EXE","4744","QueryAttributeInformationVolume","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~057","SUCCESS","FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c00600, MaximumComponentNameLength: 255, FileSystemName: NTFS"
"18:40:23.8145439","HIDEMARU.EXE","4744","QueryRemoteProtocolInformation","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~057","INVALID PARAMETER",""
"18:40:23.8145706","HIDEMARU.EXE","4744","QuerySecurityFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~057","SUCCESS","Information: Attribute"
"18:40:23.8146119","HIDEMARU.EXE","4744","SetEndOfFileInformationFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~058","SUCCESS","EndOfFile: 19,099"
"18:40:23.8147016","HIDEMARU.EXE","4744","ReadFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~057","SUCCESS","Offset: 0, Length: 19,099, Priority: Normal"
"18:40:23.8147701","HIDEMARU.EXE","4744","WriteFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~058","SUCCESS","Offset: 0, Length: 19,099, Priority: Normal"
"18:40:23.8148490","HIDEMARU.EXE","4744","SetBasicInformationFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~058","SUCCESS","CreationTime: 1601/01/01 9:00:00, LastAccessTime: 1601/01/01 9:00:00, LastWriteTime: 2019/04/10 17:24:26, ChangeTime: 2019/04/10 17:24:26, FileAttributes: n/a"
"18:40:23.8149130","HIDEMARU.EXE","4744","QueryRemoteProtocolInformation","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~058","INVALID PARAMETER",""
"18:40:23.8149373","HIDEMARU.EXE","4744","CloseFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~058","SUCCESS",""
"18:40:23.8151380","HIDEMARU.EXE","4744","CloseFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~057","SUCCESS",""
"18:40:23.8152365","HIDEMARU.EXE","4744","CreateFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~056","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Sequential Access, Synchronous IO Non-Alert, Non-Directory File, Open Reparse Point, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"18:40:23.8153158","HIDEMARU.EXE","4744","QueryBasicInformationFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~056","SUCCESS","CreationTime: 2019/04/10 17:27:48, LastAccessTime: 2019/04/10 18:35:20, LastWriteTime: 2019/04/10 17:27:49, ChangeTime: 2019/04/10 17:27:49, FileAttributes: A"
"18:40:23.8153484","HIDEMARU.EXE","4744","FileSystemControl","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~056","INVALID DEVICE REQUEST","Control: 0x90390 (Device:0x9 Function:228 Method: 0)"
"18:40:23.8153796","HIDEMARU.EXE","4744","QueryAttributeInformationVolume","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~056","SUCCESS","FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c00600, MaximumComponentNameLength: 255, FileSystemName: NTFS"
"18:40:23.8293244","HIDEMARU.EXE","4744","QueryAttributeTagFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~056","SUCCESS","Attributes: A, ReparseTag: 0x0"
"18:40:23.8293493","HIDEMARU.EXE","4744","QueryStandardInformationFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~056","SUCCESS","AllocationSize: 20,480, EndOfFile: 19,130, NumberOfLinks: 1, DeletePending: False, Directory: False"
"18:40:23.8293684","HIDEMARU.EXE","4744","QueryBasicInformationFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~056","SUCCESS","CreationTime: 2019/04/10 17:27:48, LastAccessTime: 2019/04/10 18:35:20, LastWriteTime: 2019/04/10 17:27:49, ChangeTime: 2019/04/10 17:27:49, FileAttributes: A"
"18:40:23.8293930","HIDEMARU.EXE","4744","QueryStreamInformationFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~056","SUCCESS","0: ::$DATA"
"18:40:23.8294346","HIDEMARU.EXE","4744","QueryBasicInformationFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~056","SUCCESS","CreationTime: 2019/04/10 17:27:48, LastAccessTime: 2019/04/10 18:35:20, LastWriteTime: 2019/04/10 17:27:49, ChangeTime: 2019/04/10 17:27:49, FileAttributes: A"
"18:40:23.8294599","HIDEMARU.EXE","4744","QueryEaInformationFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~056","SUCCESS","EaSize: 0"
"18:40:23.8295593","HIDEMARU.EXE","4744","CreateFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~057","SUCCESS","Desired Access: Generic Read/Write, Delete, Write DAC, Disposition: OverwriteIf, Options: Sequential Access, Synchronous IO Non-Alert, Non-Directory File, Attributes: A, ShareMode: None, AllocationSize: 19,130, OpenResult: Overwritten"
"18:40:23.8297389","HIDEMARU.EXE","4744","QueryAttributeInformationVolume","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~057","SUCCESS","FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c00600, MaximumComponentNameLength: 255, FileSystemName: NTFS"
"18:40:23.8297618","HIDEMARU.EXE","4744","QueryBasicInformationFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~057","SUCCESS","CreationTime: 2019/04/10 17:27:56, LastAccessTime: 2019/04/10 18:40:23, LastWriteTime: 2019/04/10 18:40:23, ChangeTime: 2019/04/10 18:40:23, FileAttributes: A"
"18:40:23.8297866","HIDEMARU.EXE","4744","QueryAttributeInformationVolume","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~056","SUCCESS","FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c00600, MaximumComponentNameLength: 255, FileSystemName: NTFS"
"18:40:23.8298199","HIDEMARU.EXE","4744","QueryRemoteProtocolInformation","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~056","INVALID PARAMETER",""
"18:40:23.8298477","HIDEMARU.EXE","4744","QuerySecurityFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~056","SUCCESS","Information: Attribute"
"18:40:23.8298779","HIDEMARU.EXE","4744","SetEndOfFileInformationFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~057","SUCCESS","EndOfFile: 19,130"
"18:40:23.8299548","HIDEMARU.EXE","4744","ReadFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~056","SUCCESS","Offset: 0, Length: 19,130, Priority: Normal"
"18:40:23.8300009","HIDEMARU.EXE","4744","WriteFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~057","SUCCESS","Offset: 0, Length: 19,130, Priority: Normal"
"18:40:23.8300734","HIDEMARU.EXE","4744","SetBasicInformationFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~057","SUCCESS","CreationTime: 1601/01/01 9:00:00, LastAccessTime: 1601/01/01 9:00:00, LastWriteTime: 2019/04/10 17:27:49, ChangeTime: 2019/04/10 17:27:49, FileAttributes: n/a"
"18:40:23.8301487","HIDEMARU.EXE","4744","QueryRemoteProtocolInformation","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~057","INVALID PARAMETER",""
"18:40:23.8301732","HIDEMARU.EXE","4744","CloseFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~057","SUCCESS",""
"18:40:23.8303481","HIDEMARU.EXE","4744","CloseFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~056","SUCCESS",""
"18:40:23.8304516","HIDEMARU.EXE","4744","CreateFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~055","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Sequential Access, Synchronous IO Non-Alert, Non-Directory File, Open Reparse Point, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"18:40:23.8305339","HIDEMARU.EXE","4744","QueryBasicInformationFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~055","SUCCESS","CreationTime: 2019/04/10 17:24:25, LastAccessTime: 2019/04/10 18:35:20, LastWriteTime: 2019/04/10 17:27:57, ChangeTime: 2019/04/10 17:27:57, FileAttributes: A"
"18:40:23.8305738","HIDEMARU.EXE","4744","FileSystemControl","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~055","INVALID DEVICE REQUEST","Control: 0x90390 (Device:0x9 Function:228 Method: 0)"
"18:40:23.8306060","HIDEMARU.EXE","4744","QueryAttributeInformationVolume","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~055","SUCCESS","FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c00600, MaximumComponentNameLength: 255, FileSystemName: NTFS"
"18:40:23.8438815","HIDEMARU.EXE","4744","QueryAttributeTagFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~055","SUCCESS","Attributes: A, ReparseTag: 0x0"
"18:40:23.8439093","HIDEMARU.EXE","4744","QueryStandardInformationFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~055","SUCCESS","AllocationSize: 20,480, EndOfFile: 19,140, NumberOfLinks: 1, DeletePending: False, Directory: False"
"18:40:23.8439294","HIDEMARU.EXE","4744","QueryBasicInformationFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~055","SUCCESS","CreationTime: 2019/04/10 17:24:25, LastAccessTime: 2019/04/10 18:35:20, LastWriteTime: 2019/04/10 17:27:57, ChangeTime: 2019/04/10 17:27:57, FileAttributes: A"
"18:40:23.8439547","HIDEMARU.EXE","4744","QueryStreamInformationFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~055","SUCCESS","0: ::$DATA"
"18:40:23.8439843","HIDEMARU.EXE","4744","QueryBasicInformationFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~055","SUCCESS","CreationTime: 2019/04/10 17:24:25, LastAccessTime: 2019/04/10 18:35:20, LastWriteTime: 2019/04/10 17:27:57, ChangeTime: 2019/04/10 17:27:57, FileAttributes: A"
"18:40:23.8440085","HIDEMARU.EXE","4744","QueryEaInformationFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~055","SUCCESS","EaSize: 0"
"18:40:23.8441077","HIDEMARU.EXE","4744","CreateFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~056","SUCCESS","Desired Access: Generic Read/Write, Delete, Write DAC, Disposition: OverwriteIf, Options: Sequential Access, Synchronous IO Non-Alert, Non-Directory File, Attributes: A, ShareMode: None, AllocationSize: 19,140, OpenResult: Overwritten"
"18:40:23.8442737","HIDEMARU.EXE","4744","QueryAttributeInformationVolume","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~056","SUCCESS","FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c00600, MaximumComponentNameLength: 255, FileSystemName: NTFS"
"18:40:23.8443008","HIDEMARU.EXE","4744","QueryBasicInformationFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~056","SUCCESS","CreationTime: 2019/04/10 17:27:48, LastAccessTime: 2019/04/10 18:40:23, LastWriteTime: 2019/04/10 18:40:23, ChangeTime: 2019/04/10 18:40:23, FileAttributes: A"
"18:40:23.8443274","HIDEMARU.EXE","4744","QueryAttributeInformationVolume","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~055","SUCCESS","FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c00600, MaximumComponentNameLength: 255, FileSystemName: NTFS"
"18:40:23.8443735","HIDEMARU.EXE","4744","QueryRemoteProtocolInformation","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~055","INVALID PARAMETER",""
"18:40:23.8444090","HIDEMARU.EXE","4744","QuerySecurityFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~055","SUCCESS","Information: Attribute"
"18:40:23.8444474","HIDEMARU.EXE","4744","SetEndOfFileInformationFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~056","SUCCESS","EndOfFile: 19,140"
"18:40:23.8445758","HIDEMARU.EXE","4744","ReadFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~055","SUCCESS","Offset: 0, Length: 19,140, Priority: Normal"
"18:40:23.8446451","HIDEMARU.EXE","4744","WriteFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~056","SUCCESS","Offset: 0, Length: 19,140, Priority: Normal"
"18:40:23.8447265","HIDEMARU.EXE","4744","SetBasicInformationFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~056","SUCCESS","CreationTime: 1601/01/01 9:00:00, LastAccessTime: 1601/01/01 9:00:00, LastWriteTime: 2019/04/10 17:27:57, ChangeTime: 2019/04/10 17:27:57, FileAttributes: n/a"
"18:40:23.8448122","HIDEMARU.EXE","4744","QueryRemoteProtocolInformation","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~056","INVALID PARAMETER",""
"18:40:23.8448433","HIDEMARU.EXE","4744","CloseFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~056","SUCCESS",""
"18:40:23.8449404","HIDEMARU.EXE","4744","CloseFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~055","SUCCESS",""
"18:40:23.8450545","HIDEMARU.EXE","4744","CreateFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~054","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Sequential Access, Synchronous IO Non-Alert, Non-Directory File, Open Reparse Point, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"18:40:23.8451507","HIDEMARU.EXE","4744","QueryBasicInformationFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~054","SUCCESS","CreationTime: 2019/04/10 17:15:17, LastAccessTime: 2019/04/10 18:35:20, LastWriteTime: 2019/04/10 17:42:17, ChangeTime: 2019/04/10 17:42:17, FileAttributes: A"
"18:40:23.8451924","HIDEMARU.EXE","4744","FileSystemControl","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~054","INVALID DEVICE REQUEST","Control: 0x90390 (Device:0x9 Function:228 Method: 0)"
"18:40:23.8452365","HIDEMARU.EXE","4744","QueryAttributeInformationVolume","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~054","SUCCESS","FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c00600, MaximumComponentNameLength: 255, FileSystemName: NTFS"
"18:40:23.8576939","HIDEMARU.EXE","4744","QueryAttributeTagFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~054","SUCCESS","Attributes: A, ReparseTag: 0x0"
"18:40:23.8577199","HIDEMARU.EXE","4744","QueryStandardInformationFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~054","SUCCESS","AllocationSize: 20,480, EndOfFile: 19,033, NumberOfLinks: 1, DeletePending: False, Directory: False"
"18:40:23.8577396","HIDEMARU.EXE","4744","QueryBasicInformationFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~054","SUCCESS","CreationTime: 2019/04/10 17:15:17, LastAccessTime: 2019/04/10 18:35:20, LastWriteTime: 2019/04/10 17:42:17, ChangeTime: 2019/04/10 17:42:17, FileAttributes: A"
"18:40:23.8577654","HIDEMARU.EXE","4744","QueryStreamInformationFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~054","SUCCESS","0: ::$DATA"
"18:40:23.8577952","HIDEMARU.EXE","4744","QueryBasicInformationFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~054","SUCCESS","CreationTime: 2019/04/10 17:15:17, LastAccessTime: 2019/04/10 18:35:20, LastWriteTime: 2019/04/10 17:42:17, ChangeTime: 2019/04/10 17:42:17, FileAttributes: A"
"18:40:23.8578197","HIDEMARU.EXE","4744","QueryEaInformationFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~054","SUCCESS","EaSize: 0"
"18:40:23.8579191","HIDEMARU.EXE","4744","CreateFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~055","SUCCESS","Desired Access: Generic Read/Write, Delete, Write DAC, Disposition: OverwriteIf, Options: Sequential Access, Synchronous IO Non-Alert, Non-Directory File, Attributes: A, ShareMode: None, AllocationSize: 19,033, OpenResult: Overwritten"
"18:40:23.8580767","HIDEMARU.EXE","4744","QueryAttributeInformationVolume","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~055","SUCCESS","FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c00600, MaximumComponentNameLength: 255, FileSystemName: NTFS"
"18:40:23.8581175","HIDEMARU.EXE","4744","QueryBasicInformationFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~055","SUCCESS","CreationTime: 2019/04/10 17:24:25, LastAccessTime: 2019/04/10 18:40:23, LastWriteTime: 2019/04/10 18:40:23, ChangeTime: 2019/04/10 18:40:23, FileAttributes: A"
"18:40:23.8581449","HIDEMARU.EXE","4744","QueryAttributeInformationVolume","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~054","SUCCESS","FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c00600, MaximumComponentNameLength: 255, FileSystemName: NTFS"
"18:40:23.8581780","HIDEMARU.EXE","4744","QueryRemoteProtocolInformation","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~054","INVALID PARAMETER",""
"18:40:23.8582058","HIDEMARU.EXE","4744","QuerySecurityFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~054","SUCCESS","Information: Attribute"
"18:40:23.8582404","HIDEMARU.EXE","4744","SetEndOfFileInformationFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~055","SUCCESS","EndOfFile: 19,033"
"18:40:23.8583190","HIDEMARU.EXE","4744","ReadFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~054","SUCCESS","Offset: 0, Length: 19,033, Priority: Normal"
"18:40:23.8583652","HIDEMARU.EXE","4744","WriteFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~055","SUCCESS","Offset: 0, Length: 19,033, Priority: Normal"
"18:40:23.8584279","HIDEMARU.EXE","4744","SetBasicInformationFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~055","SUCCESS","CreationTime: 1601/01/01 9:00:00, LastAccessTime: 1601/01/01 9:00:00, LastWriteTime: 2019/04/10 17:42:17, ChangeTime: 2019/04/10 17:42:17, FileAttributes: n/a"
"18:40:23.8584908","HIDEMARU.EXE","4744","QueryRemoteProtocolInformation","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~055","INVALID PARAMETER",""
"18:40:23.8585321","HIDEMARU.EXE","4744","CloseFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~055","SUCCESS",""
"18:40:23.8586559","HIDEMARU.EXE","4744","CloseFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~054","SUCCESS",""
"18:40:23.8587473","HIDEMARU.EXE","4744","CreateFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~053","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Sequential Access, Synchronous IO Non-Alert, Non-Directory File, Open Reparse Point, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"18:40:23.8588232","HIDEMARU.EXE","4744","QueryBasicInformationFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~053","SUCCESS","CreationTime: 2019/04/10 17:15:10, LastAccessTime: 2019/04/10 18:35:20, LastWriteTime: 2019/04/10 17:46:26, ChangeTime: 2019/04/10 17:46:26, FileAttributes: A"
"18:40:23.8588564","HIDEMARU.EXE","4744","FileSystemControl","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~053","INVALID DEVICE REQUEST","Control: 0x90390 (Device:0x9 Function:228 Method: 0)"
"18:40:23.8588884","HIDEMARU.EXE","4744","QueryAttributeInformationVolume","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~053","SUCCESS","FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c00600, MaximumComponentNameLength: 255, FileSystemName: NTFS"
"18:40:23.8708792","HIDEMARU.EXE","4744","QueryAttributeTagFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~053","SUCCESS","Attributes: A, ReparseTag: 0x0"
"18:40:23.8709042","HIDEMARU.EXE","4744","QueryStandardInformationFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~053","SUCCESS","AllocationSize: 20,480, EndOfFile: 18,966, NumberOfLinks: 1, DeletePending: False, Directory: False"
"18:40:23.8709236","HIDEMARU.EXE","4744","QueryBasicInformationFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~053","SUCCESS","CreationTime: 2019/04/10 17:15:10, LastAccessTime: 2019/04/10 18:35:20, LastWriteTime: 2019/04/10 17:46:26, ChangeTime: 2019/04/10 17:46:26, FileAttributes: A"
"18:40:23.8709508","HIDEMARU.EXE","4744","QueryStreamInformationFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~053","SUCCESS","0: ::$DATA"
"18:40:23.8709810","HIDEMARU.EXE","4744","QueryBasicInformationFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~053","SUCCESS","CreationTime: 2019/04/10 17:15:10, LastAccessTime: 2019/04/10 18:35:20, LastWriteTime: 2019/04/10 17:46:26, ChangeTime: 2019/04/10 17:46:26, FileAttributes: A"
"18:40:23.8710073","HIDEMARU.EXE","4744","QueryEaInformationFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~053","SUCCESS","EaSize: 0"
"18:40:23.8711035","HIDEMARU.EXE","4744","CreateFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~054","SUCCESS","Desired Access: Generic Read/Write, Delete, Write DAC, Disposition: OverwriteIf, Options: Sequential Access, Synchronous IO Non-Alert, Non-Directory File, Attributes: A, ShareMode: None, AllocationSize: 18,966, OpenResult: Overwritten"
"18:40:23.8712638","HIDEMARU.EXE","4744","QueryAttributeInformationVolume","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~054","SUCCESS","FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c00600, MaximumComponentNameLength: 255, FileSystemName: NTFS"
"18:40:23.8712915","HIDEMARU.EXE","4744","QueryBasicInformationFile","D:\Users\foo\Documents\hidemaru_backup\D\Users\foo\Documents\GitHub\unity\internal\main.mac~054","SUCCESS","CreationTime: 2019/04/10 17:15:17, LastAccessTime: 2019/04/10 18:40:23, LastWriteTime: 2019/04/10 18:40:23, ChangeTime: 2019/04/10 18:40:23, FileAttributes: A"
